Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight,Report_Status,Publication_Date,Total_Injuries
20170819X50603,Accident,ERA17LA287,2017-08-19,"Clearwater, FL",United States,275836N,0824532W,CLW,CLEARWATER AIR PARK,Fatal,Substantial,Airplane,N9155C,Cessna,R182,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The improper maintenance of the landing gear system and subsequent failure of the hydraulic landing gear down return line, which resulted in a loss of hydraulic fluid and the pilots inability to extend and lock the main landing gear.",25-09-2020,0
20170819X84219,Accident,ERA17LA288,2017-08-19,"Marietta, PA",United States,040532N,0763428W,N71,DONEGAL SPRINGS AIRPARK,Fatal,Substantial,Airplane,N7108,Smith,AEROSTAR601,No,2.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,The pilot's failure to maintain directional control during takeoff with a quartering tailwind. Contributing to the accident was the pilot's lack of experience in the accident airplane make and model.,25-09-2020,0
20170821X15900,Accident,GAA17CA497,2017-08-19,"Loman, ID",United States,044832N,1151851W,0U1,WARM SPRINGS CREEK,Fatal,Substantial,Airplane,N136BJ,Beech,A36,No,1.0,Reciprocating,091,,Personal,COMTEMPORARY COMMUNICATION SYSTEMS INC,0,0,0,3,VMC,Unknown,"The pilots inadequate compensation for a tailwind, which resulted in a runway overrun.
",25-09-2020,0
20170822X64033,Accident,GAA17CA503,2017-08-19,"Mohave, AZ",United States,035020N,1143354W,A20,SUN VALLEY,Fatal,Substantial,Airplane,N536CA,Piper,PA 28,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilots improper airspeed and pitch control during landing in variable, gusting wind conditions, which resulted in an aerodynamic stall and hard landing.
",25-09-2020,0
20170828X03845,Accident,GAA17CA510,2017-08-19,"ANGLETON, TX",United States,002967N,0952744W,LBX,TEXAS GULF COAST RGNL,Fatal,Substantial,Airplane,N71971,Luscombe,8,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilots failure to maintain directional control during landing.
",25-09-2020,0
20170820X53142,Accident,ERA17LA300,2017-08-20,"St. Augustine, FL",United States,295733N,0812023W,SGJ,NORTHEAST FLORIDA RGNL,Fatal,Substantial,Airplane,N9431N,Piper,PA 28R-200,No,1.0,Reciprocating,091,,Instructional,,0,2,0,0,VMC,Unknown,A total loss of engine power for reasons that could not be determined because examination of the airplane and engine did not reveal evidence of any preimpact mechanical malfunctions or failures that would have precluded normal operation and because the amount of fuel onboard the airplane could not be verified.,25-09-2020,2
20170820X55108,Accident,ERA17LA281,2017-08-20,"Green Creek, NJ",United States,039354N,0745435W,JYO4,Paramount,Fatal,Substantial,Airplane,N46286,Piper,J3C,No,1.0,Reciprocating,091,,Banner Tow,PARAMOUNT AIR SERVICE,0,1,0,0,VMC,Unknown,The pilot's exhaustion of the fuel supply in the selected tank.,25-09-2020,1
20170821X00956,Accident,ERA17LA290,2017-08-20,"Newport, NH",United States,043230N,0072116W,2B3,Parin Field Airport,Fatal,Substantial,Airplane,N1585C,Cessna,180,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"A leak in the right brake slave cylinder, which led to no fluid in the reservoir and subsequent asymmetric braking.",25-09-2020,0
20170823X75230,Accident,CEN17LA326,2017-08-20,"Booneville, MO",United States,385648N,0924136W,KVER,Jesse Viertel Memorial Airport,Fatal,Substantial,Airplane,N182DW,Cessna,182,No,1.0,Reciprocating,091,,Personal,,0,0,0,2,VMC,Unknown,"The pilots failure to maintain control of the airplane during the landing roll, which resulted in a runway excursion.",25-09-2020,0
20170821X02536,Accident,GAA17CA500,2017-08-21,"Rexburg, ID",United States,043502N,1114818W,RXE,REXBURG-MADISON COUNTY,Fatal,Substantial,Airplane,N6576R,Beech,C23,No,1.0,Reciprocating,091,,Personal,,0,0,0,2,VMC,Unknown,"The pilot's delayed decision to land the airplane with insufficient runway remaining after realizing the airplane wasn't climbing.

 
",25-09-2020,0
20170821X61148,Accident,ERA17LA293,2017-08-21,"Guntersville, AL",United States,342422N,0861539W,8A1,GUNTERSVILLE MUNI - JOE STARNE,Fatal,Substantial,Airplane,N73929,Cessna,172,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,The pilot's failure to maintain directional control on takeoff.,25-09-2020,0
20170821X84208,Accident,GAA17CA498,2017-08-21,"Perryville, MO",United States,375148N,0895152W,PCD,PERRYVILLE RGNL,Fatal,Substantial,Airplane,N2861K,Luscombe,8,No,1.0,Reciprocating,091,,Personal,,0,1,0,0,VMC,Unknown,"The pilots failure to maintain directional control during takeoff.
",25-09-2020,1
20170821X84914,Accident,GAA17CA499,2017-08-21,"Rochelle, IL",United States,415335N,0089442W,RPJ,ROCHELLE MUNI AIRPORT-KORITZ F,Fatal,Substantial,Airplane,N2486D,Cessna,170,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilots failure to maintain directional control during landing with a tailwind.
",25-09-2020,0
20170821X92317,Accident,ERA17LA284,2017-08-21,"Palm Coast, FL",United States,292838N,0081813W,,,Fatal,Substantial,Airplane,N6833N,Mooney,M20C,No,1.0,Reciprocating,091,,Personal,,0,0,0,2,VMC,Unknown,"A crack in the No. 4 cylinder head, which resulted in engine roughness, a fuel leak, a loss of engine power, and the subsequent in-flight fire.",25-09-2020,0
20170822X74412,Accident,ERA17LA286,2017-08-21,"Shaw, MS",United States,333559N,0904652W,1MS0,Tapley Airport,Fatal,Substantial,Airplane,N247LA,Air Tractor,AT 402A,No,1.0,Turbo Prop,137,,Aerial Application,BOAIR INC,0,1,0,0,VMC,Unknown,,31-12-2021,1
20171127X32349,Incident,CEN17WA379,2017-08-21,"Balchik, Bulgaria",Bulgaria,,,LBWB,Balchik Airfrield,Fatal,Minor,Airplane,LZ-SPD,Cessna,172RG,No,,,UNK,,,,0,0,0,2,UNK,Unknown,,25-09-2020,0
20170822X12229,Accident,GAA17CA505,2017-08-22,"Byron, CA",United States,373016N,0121237W,C83,BYRON,Fatal,Substantial,Airplane,N8053G,Cessna,177RG,No,1.0,Reciprocating,091,,Personal,Squadron 2 Acquisition Corp,0,0,0,4,VMC,Unknown,"The pilots improper preflight fuel planning, which resulted in a loss of engine power due to fuel exhaustion.
",25-09-2020,0
20170822X61056,Accident,ANC17FA047,2017-08-22,"Calipatria, CA",United States,033652N,1152155W,,,Fatal,Destroyed,Airplane,N5022X,Rockwell International,S 2R,No,1.0,Reciprocating,137,,Aerial Application,FARM AVIATION INC,1,0,0,0,VMC,Unknown,A loss of control for reasons that could not be determined because of the extensive thermal damage from the postcrash fire.,25-09-2020,1
20170823X05408,Accident,WPR17LA186,2017-08-22,"Pacific Ocean, PO",United States,313919N,1181923W,,,Fatal,Destroyed,Airplane,N338AX,Hawker Siddeley,HUNTER MK.58,No,1.0,Turbo Jet,PUBU,,Public Aircraft - Federal,Airborne Tactical Advantage,0,1,0,0,VMC,Unknown,The pilots loss of airplane control after flying through another airplane's jet wash during an air defense exercise.,,1
20170824X35751,Accident,GAA17CA508,2017-08-22,"North Platte, NE",United States,041734N,0100411W,LBF,Lee Bird Field,Fatal,Substantial,Airplane,N2465G,Cessna,182,No,1.0,Reciprocating,091,,Personal,,0,0,0,3,VMC,Unknown,"The pilots failure to maintain directional control during the landing roll.
",25-09-2020,0
20170824X42626,Accident,DCA17LA183,2017-08-22,"McKellar, TN",United States,035360N,0885456W,,,Fatal,Unknown,Airplane,N745SK,Bombardier Inc,CL 600 2C10,No,2.0,Turbo Fan,121,SCHD,,Skywest  Airlines,0,9,2,63,IMC,Unknown,An encounter with convective turbulence while maneuvering to avoid conflicting traffic.,,11
20170824X93431,Accident,CEN17LA327,2017-08-22,"Erie, CO",United States,040037N,0105253W,EIK,ERIE MUNI,Fatal,Substantial,Airplane,N117BE,Greene R/Greene S,RANS S 17,No,1.0,Reciprocating,091,,Personal,,0,1,0,0,VMC,Unknown,The pilot's failure to maintain control following a rejected takeoff for a perceived loss of engine power. Contributing to the accident was the pilot's lack of training and experience in the airplane.,25-09-2020,1
20170823X73901,Accident,CEN17WA325,2017-08-22,"Holmestrand, Norway",Norway,,,,,Fatal,Destroyed,Airplane,LN-PTS,Aviat,Pitts S-2B,No,,,,,,,2,0,0,0,UNK,Unknown,,25-09-2020,2
20170823X31730,Accident,GAA17CA537,2017-08-23,"Foley, AL",United States,302640N,0873935W,0AL1,RESORT,Fatal,Substantial,Airplane,N181TM,Bellanca,8GCBC,No,1.0,Reciprocating,091,,Banner Tow,Adroaldo Begrow,0,0,0,1,VMC,Unknown,"The ground crews incorrect hook up of the banner, which resulted in a nose-over.",25-09-2020,0
20170827X80853,Incident,DCA17WA185,2017-08-23,"Georgetown, Guyana",Guyana,,,,,Unknown,Unknown,Airplane,XA-UHZ,Boeing,737,No,,,129,,,EasySky,0,0,0,0,UNK,Unknown,,25-09-2020,0
20170912X10501,Accident,ERA17LA319,2017-08-23,"Gulf Shores, AL",United States,301446N,0087423W,JKA,Jack Edwards,Fatal,Substantial,Airplane,N97116,Cessna,172,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilot's improper landing flare, which resulted in a hard landing.",25-09-2020,0
20171019X81053,Incident,DCA17WA220,2017-08-23,"Zurich, Eswatini",Eswatini,,,,,Unknown,Unknown,Airplane,N68061,Boeing,767 424ER,No,,,121,SCHD,,United Airlines,0,0,0,0,UNK,Unknown,,25-09-2020,0
20170824X14615,Accident,GAA17CA507,2017-08-24,"Hillsboro, OR",United States,452538N,1225638W,7S3,STARK'S TWIN OAKS AIRPARK,Fatal,Substantial,Airplane,N599CC,Cub Crafters Inc,CC11 100,No,1.0,Reciprocating,091,,Instructional,TWIN OAKS AIRPARK INC,0,0,0,2,VMC,Unknown,"The student pilots failure to maintain airplane control while landing in crosswind conditions and the flight instructors delayed remedial action.
",25-09-2020,0
20170824X33853,Accident,WPR17LA192,2017-08-24,"Klamath Falls, OR",United States,042913N,1214317W,LMT,CRATER LAKE-KLAMATH RGNL,Fatal,Substantial,Airplane,N6447M,Maule,M 7-235C,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilot's failure to follow the pre-takeoff checklist and the  failure of the left main landing gear brake due to a damaged brake master cylinder piston rod, which resulted in a stuck left brake and subsequent loss of control during the landing roll.",25-09-2020,0
20170824X71142,Accident,WPR17LA187,2017-08-24,"Salt Lake City, UT",United States,403545N,1115918W,U42,SOUTH VALLEY RGNL,Fatal,Substantial,Airplane,N8170M,Cessna,310I,No,2.0,Reciprocating,091,,Aerial Observation,,0,1,0,0,VMC,Unknown,A loss of engine power for reasons that could not be determined based on the available information.,,1
20170824X71759,Accident,ANC17FA049,2017-08-24,"Tyonek, AK",United States,611140N,0152139W,,,Fatal,Destroyed,Airplane,N1905A,Piper,PA-18AS,No,1.0,Reciprocating,091,,Personal,,1,0,0,0,IMC,Unknown,"The noninstrument-rated pilot's decision to initiate a visual flight rules flight into dark night, marginal visual flight rules to instrument flight rules conditions, which resulted in a loss of control due to spatial disorientation.",25-09-2020,1
20170828X93014,Accident,CEN17LA330,2017-08-24,"Pearsall, TX",United States,285235N,0099019W,,,Fatal,Substantial,Airplane,N4532F,Air Tractor,AT 401,No,1.0,Reciprocating,137,,Aerial Application,Fitch's Flying Service,0,0,0,1,VMC,Unknown,"The fatigue crack of an engine cylinder, which resulted in a partial loss of engine power.",25-09-2020,0
20170825X41235,Accident,ERA17CA295,2017-08-25,"Palatka, FL",United States,293929N,0814122W,28J,PALATKA MUNI - LT KAY LARKIN F,Fatal,Substantial,Airplane,N84175,Piper,PA 28-161,No,1.0,Reciprocating,091,,Instructional,,0,0,0,3,VMC,Unknown,"The student pilot's overpriming of the engine and the flight instructor's delayed remedial action, which resulted in an engine fire.",25-09-2020,0
20170828X35532,Accident,ERA17LA301,2017-08-25,"Monroe, NC",United States,003513N,0803719W,EQY,CHARLOTTE-MONROE EXECUTIVE,Fatal,Substantial,Airplane,N3805T,Piper,PA28R,No,1.0,Reciprocating,091,,Instructional,PRESSLEY AVIATION LLC,0,0,0,1,VMC,Unknown,A hard landing at an unknown time.,,0
20170906X13005,Accident,ERA17WA308,2017-08-25,"Zhideli, Kazakhstan",Kazakhstan,452733N,0743248E,,,Fatal,Substantial,Airplane,UP-ML003,Maule,M7,No,1.0,Turbo Prop,NUSN,,Personal,,1,0,1,0,UNK,Unknown,,25-09-2020,2
20170828X44145,Accident,GAA17CA511,2017-08-26,"Gulkana, AK",United States,062109N,1452437W,,,Fatal,Substantial,Airplane,N3233M,Piper,PA 12,No,1.0,Reciprocating,091,,Ferry,WRANGELL MOUNTAIN AIR INC.,0,0,0,1,VMC,Unknown,"The pilots inadequate in-flight fuel planning, which resulted in a loss of engine power due to fuel exhaustion.
",25-09-2020,0
20170829X95905,Accident,ENG17WA034,2017-08-26,"Delhi, India",India,028347N,0077644E,,,Fatal,Substantial,Airplane,ER-BAT,Boeing,747,No,4.0,Turbo Fan,,,,,0,0,0,6,UNK,Unknown,,25-09-2020,0
20170827X73541,Accident,ERA17LA298,2017-08-27,"Wurtsboro, NY",United States,413548N,0742741W,N82,WURTSBORO-SULLIVAN COUNTY,Fatal,Substantial,Airplane,N1834,Cessna,305,No,1.0,Reciprocating,091,,Other Work Use,WACO TRANSPORT BUSINESS TRUST,0,1,0,0,VMC,Unknown,A fatigue fracture of the left main landing gear axle.,,1
20170828X12800,Accident,WPR17LA191,2017-08-27,"Fortuna, CA",United States,403331N,0124856W,FOT,ROHNERVILLE,Fatal,Substantial,Airplane,N8695H,North American,NAVION A,No,,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,A total loss of engine power for reasons that could not be determined because postaccident examination of the engine revealed no evidence of any preaccident mechanical malfunctions or failures that would have that would have precluded normal operation.,25-09-2020,0
20170829X21205,Accident,ERA17WA296,2017-08-27,"Ciudad Bolivar, Venezuela",Venezuela,075213N,0632358W,,,Fatal,Substantial,Airplane,YV2594,Cessna,T210,No,1.0,Reciprocating,NUSC,,,,1,0,4,0,UNK,Unknown,,25-09-2020,5
20170830X43109,Accident,GAA17CA519,2017-08-27,"Springfield, VT",United States,432037N,0072312W,VSF,HARTNESS STATE (SPRINGFIELD),Fatal,Substantial,Airplane,N30897,Piper,J5A,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilot's unstabilized approach, which resulted in landing long and fast, and his subsequent failure to maintain clearance from trees during a go-around.",25-09-2020,0
20170905X02408,Incident,DCA17WA189,2017-08-27,"Lima, Peru",Peru,,,,,Fatal,Unknown,Airplane,N491TA,Airbus,A320 233,No,2.0,Turbo Fan,NUSC,SCHD,,Trans America Air Lines,0,0,0,134,UNK,Unknown,,25-09-2020,0
20170927X10647,Accident,GAA17CA558,2017-08-27,"Redding, CA",United States,403032N,1221736W,RDD,REDDING MUNI,Fatal,Substantial,Airplane,N36KC,Bellanca,14 19,No,1.0,Reciprocating,091,,Personal,,0,0,0,2,VMC,Unknown,"The pilots failure to maintain directional control during the landing roll.
",25-09-2020,0
20180202X80745,Incident,ERA17WA351,2017-08-27,"Recanati, Italy",Italy,,,,Maddona di Loreto,Fatal,Minor,Airplane,D-EPJR,Cessna,207,No,,,NUSN,,,,0,0,0,1,UNK,Unknown,,25-09-2020,0
20170828X12105,Accident,GAA17CA512,2017-08-28,"Cody, WY",United States,443113N,0109126W,COD,YELLOWSTONE RGNL,Fatal,Substantial,Airplane,N335SB,Aviat,A 1,No,1.0,Reciprocating,PUBU,,Public Aircraft - Local,PARK COUNTY SHERIFFS OFFICE,0,0,0,1,VMC,Unknown,"The pilots failure to maintain directional control during the landing roll.
",25-09-2020,0
20170828X23633,Accident,CEN17FA331,2017-08-28,"Ellabell, GA",United States,321422N,0812621W,,,Fatal,Destroyed,Airplane,N87RY,Beech,A36,No,1.0,Reciprocating,091,,Business,,3,0,0,0,VMC,Unknown,"The total loss of engine power due to oil starvation to the No. 1 connecting rod, which resulted from the improper torque of the No. 1 cylinder hold-down bolts and through-studs at the time of the cylinder's installation, which resulted in the failure of the connecting rod due to oil starvation. Contributing to the accident was the omission, from the air traffic control display map data, of a closer alternate airport for the emergency landing.",28-05-2021,3
20170828X32735,Accident,ERA17LA302,2017-08-28,"Harvest, AL",United States,345136N,0864527W,,,Fatal,Substantial,Airplane,N750UP,Pacific Aerospace Ltd,750XL,No,1.0,Turbo Prop,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilot's improper decision to not stop and refuel the airplane as planned and his improper in-flight fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.",25-09-2020,0
20170828X72758,Accident,CEN17FA332,2017-08-28,"Gaylord, MI",United States,044570N,0843717W,,,Fatal,Substantial,Airplane,N180LP,Cessna,180J,No,1.0,Reciprocating,091,,Personal,,0,0,2,0,VMC,Unknown,"The pilot's failure to use carburetor heat while operating in weather conditions that were conducive to carburetor ice formation, which resulted in a total loss of engine power due to carburetor ice accumulation.",25-09-2020,2
20170830X83648,Accident,CEN17LA333,2017-08-28,"Carbondale, IL",United States,374023N,0891533W,,,Fatal,Substantial,Airplane,N28005,Gulfstream American Corp,AA 5B,No,1.0,Reciprocating,091,,Personal,,0,0,2,0,VMC,Unknown,The failure of the propeller due to fatigue as a result of improper installation by unknown maintenance personnel at some point during the life of the propeller.,25-09-2020,2
20170828X92641,Incident,WPR17IA189,2017-08-29,"San Jose, CA",United States,372143N,1215536W,SJC,NORMAN Y MINETA SAN JOSE INTL,Fatal,Minor,Airplane,N503UP,Cessna,560XL,No,2.0,Turbo Jet,135,NSCH,,Wheels Up,0,0,0,5,VMC,Unknown,"The mechanics incorrect installation of the right main landing gear (MLG) aft trunnion pivot pin, which resulted in the pin separating from the trunnion, the trunnion puncturing the right wing, and the right MLG collapsing.",06-05-2021,0
20170829X10731,Accident,WPR17LA190,2017-08-29,"Lake Havasu City, AZ",United States,343416N,1142130W,HII,Lake Havasu City,Fatal,Substantial,Airplane,N339Z,Beech,M35,No,1.0,Reciprocating,091,,Personal,,0,1,0,0,VMC,Unknown,"The pilot's incorrect positioning of the fuel tank selector valve during a tank switch, which resulted in fuel starvation and a loss of engine power. Contributing to the accident was the worn condition of the fuel selector valve handle position detents and markings.",25-09-2020,1
20190916X04506,Accident,CEN17WA384,2017-08-29,"Sankt Veit, Austria",Austria,,,,,Fatal,Substantial,Airplane,D-EJFT,Diamond,DA20,No,,,NUSN,,,,0,0,0,2,UNK,Unknown,,26-09-2020,0
